accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-1019.5717,-52.4421,45.1246,-78.7500,253.7501,-743.7503
-1017.0106,-55.2471,47.6857,-70.0000,-175.0001,-1111.2503
-1018.6571,-54.4544,45.4905,-87.5000,-17.5000,-1050.0003
-1017.4375,-54.2105,46.7100,-78.7500,-78.7500,-1102.5003
-1019.3888,-53.2958,46.9540,-131.2500,-227.5001,-1163.7504
-1018.9010,-54.6983,45.6124,-105.0000,315.0001,-735.0003
-1019.8157,-52.4421,45.1246,-96.2500,-8.7500,-1085.0003
-1018.4742,-55.4301,46.1003,-70.0000,-411.2502,-1391.2504
-1018.4132,-54.8203,46.5271,-87.5000,-271.2501,-1233.7504
-1019.0839,-56.5277,47.9296,-87.5000,78.7500,-892.5004
-1020.4865,-52.8689,43.7221,-140.0001,262.5001,-743.7503
-1018.3521,-53.7836,46.8930,-105.0000,-306.2501,-1330.0004
-1018.9619,-53.4787,45.4905,-70.0000,-350.0001,-1207.5003
-1017.6813,-55.2471,45.6734,-78.7500,-210.0001,-1303.7504
-1017.9863,-54.2105,45.4905,-87.5000,253.7501,-822.5003
-1019.8767,-54.0885,45.7954,-96.2500,-210.0001,-1058.7504
-1017.6205,-54.7593,46.4661,-87.5000,35.0000,-1076.2503
-1019.3888,-53.4787,45.0026,-122.5000,43.7500,-962.5004
-1017.1326,-56.2838,47.8687,-52.5000,-463.7502,-1408.7504
-1019.3278,-54.5154,46.2222,-148.7501,586.2503,-280.0001
-1018.5961,-52.6250,44.8197,-140.0001,-78.7500,-1155.0003
-1018.6571,-55.1252,47.5638,-70.0000,17.5000,-831.2503
-1019.9376,-50.9176,43.4781,-113.7500,0.0000,-848.7503
-1016.3399,-55.7350,47.1979,-70.0000,-595.0003,-1653.7506
-1017.4375,-55.7959,48.4175,-87.5000,1058.7504,-87.5000
-1019.0839,-51.7103,42.5635,-87.5000,735.0003,-315.0001
-1020.4865,-50.9786,42.0146,-105.0000,-595.0003,-1548.7506
-1019.3278,-53.4177,45.5514,-105.0000,-901.2503,-1916.2506
-1016.4008,-55.4910,47.7467,-96.2500,-323.7501,-1198.7503
-1019.1448,-53.8446,44.3928,-96.2500,420.0002,-656.2502
-1018.4742,-53.2348,44.3319,-87.5000,-26.2500,-953.7504
-1019.7547,-54.3324,45.6734,-131.2500,-218.7501,-1190.0004
-1017.9863,-52.6250,46.4052,-70.0000,-166.2501,-1268.7504
-1019.1448,-53.4787,46.2832,-78.7500,-78.7500,-953.7504
-1018.3521,-54.9422,44.7587,-105.0000,280.0001,-831.2503
-1019.7547,-52.7470,44.8807,-96.2500,-227.5001,-1225.0004
-1019.0230,-52.8080,45.1246,-52.5000,-96.2500,-1111.2503
-1017.7424,-52.6250,45.7954,-87.5000,-280.0001,-1225.0004
-1020.2425,-54.9422,45.0026,-113.7500,-122.5000,-1050.0003
-1019.2058,-52.9909,45.0026,-113.7500,183.7501,-848.7503
-1017.2545,-55.0032,47.3808,-61.2500,-463.7502,-1417.5004
-1019.3278,-53.2958,45.1856,-78.7500,-70.0000,-892.5004
-1016.4008,-54.5154,46.4661,-96.2500,236.2501,-945.0004
-1019.0230,-51.0396,46.8930,-70.0000,-446.2502,-1260.0004
-1017.8643,-53.4177,45.8563,-105.0000,87.5000,-936.2504
-1019.5107,-53.2348,44.3928,-70.0000,-332.5001,-1251.2504
-1017.1936,-53.9056,45.7954,-87.5000,446.2502,-805.0003
-1018.4132,-51.1005,45.4905,-87.5000,-367.5001,-1163.7504
-1017.8643,-55.3081,47.0149,-105.0000,-253.7501,-1260.0004
-1018.6571,-53.2958,45.4295,-96.2500,140.0001,-892.5004
-1019.5107,-53.6007,45.0636,-105.0000,0.0000,-892.5004
-1019.2058,-52.8080,44.2709,-113.7500,-507.5002,-1522.5004
-1016.8886,-55.6130,47.5028,-96.2500,122.5000,-927.5003
-1019.0839,-52.6860,45.2465,-122.5000,61.2500,-1006.2504
-1017.2545,-53.9056,46.0393,-78.7500,-437.5002,-1312.5003
-1019.4498,-54.0885,46.8320,-105.0000,498.7502,-778.7503
-1019.0230,-51.8933,45.7344,-70.0000,166.2501,-770.0003
-1018.4132,-53.9056,45.3685,-61.2500,148.7501,-962.5004
-1017.9863,-52.0152,44.4538,-122.5000,-656.2502,-1513.7506
-1018.5961,-55.4301,46.1003,-96.2500,-586.2503,-1618.7506
-1017.7424,-55.0032,46.2222,-122.5000,507.5002,-743.7503
-1019.0839,-50.9786,43.7830,-87.5000,8.7500,-971.2503
-1017.4375,-54.3324,46.2222,-113.7500,-288.7501,-1225.0004
-1019.6937,-54.3934,45.1246,-87.5000,-26.2500,-1041.2503
-1019.0230,-50.4907,43.6611,-96.2500,-490.0002,-1540.0004
-1016.8277,-58.2961,48.6614,-105.0000,-568.7503,-1566.2506
-1019.0230,-53.0519,45.1856,-113.7500,1400.0004,131.2500
-1020.0596,-51.8323,43.2342,-52.5000,-1041.2503,-1785.0007
-1018.9010,-56.8936,48.9053,-105.0000,-306.2501,-1496.2504
-1018.5350,-55.3081,48.0516,-61.2500,-761.2503,-1688.7506
-1019.4498,-54.3934,47.4418,-131.2500,1128.7503,113.7500
-1018.9010,-52.0152,44.4538,-131.2500,166.2501,-673.7503
-1019.2669,-52.5031,44.7587,-96.2500,8.7500,-1076.2503
-1018.1082,-53.1129,45.7954,-52.5000,-1496.2504,-2353.7509
-1016.2180,-57.8692,48.2345,-105.0000,-105.0000,-980.0004
-1020.1206,-52.3811,43.8440,-96.2500,840.0003,-183.7501
-1017.4985,-52.9299,47.0149,-35.0000,-140.0001,-1006.2504
-1019.8157,-52.8689,44.5148,-87.5000,-455.0002,-1557.5006
-1017.4375,-54.8203,49.9419,-70.0000,-910.0003,-1785.0007
-1020.1206,-51.9542,39.1486,-35.0000,-1505.0004,-1583.7504
-1020.1206,-51.9542,39.1486,-35.0000,-1505.0004,-1583.7504
-1017.9863,-55.4910,47.3198,-78.7500,-1163.7504,-2292.5009
-1016.4617,-56.6497,50.6737,-26.2500,-647.5003,-1225.0004
-1019.7547,-48.8443,41.7098,-131.2500,3377.5012,2143.7509
-1019.8767,-56.1618,42.3195,-96.2500,-892.5004,-1916.2506
-1017.0106,-55.9789,43.7830,-26.2500,-1785.0007,-2878.7509
-1016.8886,-55.9789,48.9053,-61.2500,-183.7501,-1128.7503
-1018.8400,-51.1615,42.8074,-122.5000,1916.2506,778.7503
-1018.5961,-50.5517,40.0023,-87.5000,-61.2500,-1137.5004
-1017.5594,-55.5520,46.2832,-17.5000,-1417.5004,-2108.7507
-1019.0839,-51.3445,41.7098,-157.5001,306.2501,-918.7503
-1018.6571,-53.1129,42.2586,-70.0000,-236.2501,-1155.0003
-1017.6813,-54.4544,45.7344,-122.5000,568.7503,-595.0003
-1018.4132,-49.5151,42.0756,-70.0000,-122.5000,-1216.2504
-1019.8157,-53.4787,44.8197,-78.7500,-752.5003,-1820.0006
-1017.4985,-54.5154,46.8930,-61.2500,-805.0003,-1636.2504
-1017.8643,-53.6007,46.4661,-78.7500,376.2501,-673.7503
-1019.0839,-49.4541,41.7098,-122.5000,551.2502,-533.7502
-1018.2302,-54.3324,45.3685,-96.2500,-262.5001,-1198.7503
-1017.1936,-53.4787,47.5638,-122.5000,-498.7502,-1286.2504
-1018.5961,-52.8080,44.3928,-113.7500,-201.2501,-1058.7504
-1018.7180,-52.9299,46.0393,-61.2500,350.0001,-630.0003
-1019.5717,-51.9542,42.7464,-96.2500,113.7500,-901.2503
-1021.0352,-49.0882,40.1243,-87.5000,-778.7503,-1907.5007
-1016.5227,-55.9789,47.9296,-61.2500,-691.2503,-1408.7504
-1019.6937,-51.4664,45.3685,-96.2500,822.5003,-218.7501
-1019.0839,-52.9299,43.0513,-78.7500,726.2503,-542.5002
-1017.9253,-52.9909,43.9050,-122.5000,-61.2500,-997.5003
-1019.2058,-51.4054,41.4049,-61.2500,52.5000,-988.7504
-1018.8400,-51.2835,42.6854,-87.5000,-743.7503,-1802.5006
-1017.0716,-54.7593,46.6491,-70.0000,-446.2502,-1181.2503
-1018.7789,-53.3568,46.2222,-70.0000,507.5002,-560.0003
-1019.2669,-50.3688,43.4781,-78.7500,551.2502,-358.7501
-1020.3645,-50.0639,42.1366,-105.0000,-883.7503,-1863.7506
-1017.4985,-53.4177,46.8320,-87.5000,-805.0003,-1505.0004
-1019.0230,-54.8813,44.9416,-87.5000,-420.0002,-1303.7504
-1017.4375,-55.4301,47.0759,-96.2500,437.5002,-700.0003
-1020.1206,-49.7590,41.7707,-113.7500,945.0004,-70.0000
-1017.7424,-51.7103,45.1246,-78.7500,-542.5002,-1400.0004
-1019.5107,-49.5151,44.2709,-87.5000,-236.2501,-1321.2504
-1018.7789,-55.1252,45.0026,-87.5000,-280.0001,-1155.0003
-1018.5350,-51.6494,43.4781,-87.5000,525.0002,-647.5003
-1020.0596,-52.0762,42.7464,-96.2500,-682.5003,-1496.2504
-1019.2669,-52.0762,43.1123,-122.5000,385.0001,-708.7503
-1018.9619,-52.8689,43.2342,-61.2500,-673.7503,-1505.0004
-1018.9010,-55.0032,43.6611,-105.0000,402.5001,-787.5003
-1018.6571,-50.9176,41.6488,-157.5001,26.2500,-1120.0004
-1018.2302,-54.5154,43.3562,-87.5000,-131.2500,-1277.5004
-1018.1082,-51.2835,44.0879,-87.5000,157.5001,-988.7504
-1019.1448,-50.4298,43.9050,-87.5000,306.2501,-595.0003
-1019.2669,-50.7347,43.7221,-122.5000,-183.7501,-1076.2503
-1018.4132,-52.0152,44.0879,-105.0000,-323.7501,-1391.2504
-1019.2058,-53.1129,43.8440,-96.2500,-376.2501,-1321.2504
-1016.6447,-53.4177,45.9173,-96.2500,70.0000,-691.2503
-1019.5107,-48.6004,42.6244,-70.0000,560.0003,-455.0002
-1018.2302,-52.2591,44.2709,-78.7500,-446.2502,-1225.0004
-1018.9619,-51.9542,43.1123,-78.7500,-148.7501,-1198.7503
-1018.3521,-51.7103,44.6977,-78.7500,-297.5001,-1277.5004
-1019.1448,-51.9542,43.7221,-113.7500,673.7503,-376.2501
-1018.9010,-50.9176,41.0390,-87.5000,-586.2503,-1601.2506
-1017.9253,-53.5397,46.4661,-70.0000,-717.5003,-1531.2504
-1018.6571,-53.4177,44.4538,-122.5000,455.0002,-656.2502
-1016.1569,-54.5764,47.6247,-87.5000,-507.5002,-1155.0003
-1020.5474,-49.2102,40.0633,-131.2500,350.0001,-735.0003
-1020.1816,-52.8689,46.0393,-70.0000,-735.0003,-1566.2506
-1018.7180,-51.9542,44.2099,-105.0000,262.5001,-866.2503
-1019.8157,-52.6250,43.4781,-96.2500,-131.2500,-1216.2504
-1017.1326,-53.7226,45.7344,-105.0000,-288.7501,-1470.0004
-1019.5717,-50.7347,43.3562,-70.0000,-166.2501,-953.7504
-1016.2789,-53.8446,47.4418,-113.7500,-183.7501,-1251.2504
-1018.9619,-51.4664,42.0146,-96.2500,507.5002,-507.5002
-1017.8033,-54.8813,46.1612,-113.7500,-411.2502,-1470.0004
-1019.3888,-51.7103,42.8684,-87.5000,8.7500,-910.0003
-1017.5594,-54.0275,45.6124,-78.7500,-568.7503,-1513.7506
-1019.5717,-51.8933,42.8684,-87.5000,43.7500,-980.0004
-1017.7424,-55.0032,45.0636,-78.7500,-306.2501,-1373.7504
-1019.1448,-51.9542,44.5758,-122.5000,43.7500,-980.0004
-1018.2911,-51.3445,44.7587,-78.7500,-376.2501,-1268.7504
-1021.1571,-52.0762,43.5391,-105.0000,402.5001,-612.5003
-1019.9985,-52.4421,42.9293,-87.5000,201.2501,-848.7503
-1018.3521,-50.7347,41.2219,-105.0000,-148.7501,-997.5003
-1018.5350,-54.1495,44.2709,-70.0000,-105.0000,-1242.5004
-1019.6937,-51.7103,44.5758,-105.0000,-358.7501,-1216.2504
-1019.4498,-54.3934,45.8563,-78.7500,-35.0000,-1006.2504
-1018.2911,-51.4054,41.7707,-70.0000,-420.0002,-1338.7504
-1018.1082,-53.9056,45.0636,-96.2500,-481.2502,-1373.7504
-1018.7789,-53.4787,45.9173,-96.2500,-26.2500,-1172.5004
-1017.6205,-52.3201,45.1246,-96.2500,-61.2500,-787.5003
-1021.2182,-51.4054,43.7221,-113.7500,350.0001,-927.5003
-1016.0349,-52.1372,46.9540,-78.7500,-752.5003,-1452.5004
-1019.6327,-53.1738,43.7221,-105.0000,525.0002,-455.0002
-1020.1816,-50.5517,41.4049,-96.2500,-78.7500,-1163.7504
-1017.9863,-54.0275,45.6124,-113.7500,-630.0003,-1662.5006
-1018.2911,-53.1129,45.9173,-96.2500,148.7501,-752.5003
-1017.0106,-49.5151,42.0756,-122.5000,393.7502,-568.7503
-1019.1448,-53.6617,46.1003,-78.7500,-376.2501,-1295.0004
-1019.9985,-51.4054,41.3439,-87.5000,-192.5001,-1067.5003
-1017.9863,-52.6860,47.5638,-122.5000,-105.0000,-1058.7504
-1018.7789,-51.5274,44.2099,-70.0000,0.0000,-953.7504
-1017.8033,-51.8323,42.8684,-148.7501,-70.0000,-1006.2504
-1018.9010,-55.0032,45.2465,-52.5000,-1172.5004,-2038.7507
-1019.2669,-53.2348,44.8807,-131.2500,420.0002,-568.7503
-1019.5717,-51.3445,44.6977,-87.5000,-323.7501,-1295.0004
-1017.9253,-53.7836,45.2465,-105.0000,122.5000,-1006.2504
-1017.9253,-53.1738,45.3685,-105.0000,-236.2501,-1111.2503
-1018.4132,-51.1615,44.0270,-87.5000,192.5001,-805.0003
-1016.2789,-52.6250,45.6734,-61.2500,498.7502,-332.5001
-1020.2425,-52.8080,40.9170,-105.0000,516.2503,-577.5002
-1018.7180,-50.8566,42.7464,-140.0001,-490.0002,-1452.5004
-1020.4865,-50.4907,43.3562,-96.2500,-1076.2503,-2021.2507
-1015.3032,-55.4301,50.0029,-96.2500,-630.0003,-1548.7506
-1019.5107,-53.4177,44.3928,-113.7500,1715.0006,533.7502
-1019.0839,-52.3811,44.0270,-113.7500,87.5000,-1015.0003
-1020.8522,-49.4541,40.5511,-105.0000,-743.7503,-1531.2504
-1017.4985,-54.6373,48.3565,-78.7500,-962.5004,-1811.2507
-1018.9010,-52.3811,44.4538,-78.7500,953.7504,-78.7500
-1019.8767,-50.1859,40.9780,-140.0001,367.5001,-962.5004
-1018.8400,-51.8933,42.8684,-61.2500,-560.0003,-1610.0004
-1018.4742,-53.2958,44.0879,-61.2500,-980.0004,-1933.7508
-1019.1448,-54.4544,46.2832,-105.0000,297.5001,-498.7502
-1018.5350,-53.1738,44.9416,-140.0001,463.7502,-463.7502
-1020.8522,-49.0272,40.6731,-122.5000,437.5002,-761.2503
-1017.1936,-52.8080,46.1003,-61.2500,-1618.7506,-2432.5009
-1018.8400,-55.4910,47.4418,-122.5000,-227.5001,-1190.0004
-1020.3645,-53.4177,43.8440,-61.2500,43.7500,-726.2503
-1018.3521,-54.5154,46.1612,-113.7500,0.0000,-1137.5004
-1018.2302,-52.1372,46.3442,-122.5000,-52.5000,-1137.5004
-1018.5961,-55.0642,46.4661,-87.5000,-70.0000,-1085.0003
-1019.6937,-52.1982,43.3562,-96.2500,490.0002,-717.5003
-1016.6447,-55.3691,48.1126,-70.0000,-883.7503,-1531.2504
-1016.8277,-54.8813,46.4661,-131.2500,971.2503,-280.0001
-1019.8157,-51.2225,42.9903,-113.7500,166.2501,-726.2503
-1018.8400,-53.9666,44.9416,-122.5000,-140.0001,-1015.0003
-1019.5717,-51.6494,41.2219,-122.5000,-393.7502,-1356.2504
-1016.7667,-52.8689,47.4418,-61.2500,306.2501,-586.2503
-1021.4010,-49.6370,40.6731,-70.0000,210.0001,-691.2503
-1017.9253,-55.1862,45.0636,-96.2500,-140.0001,-1190.0004
-1019.1448,-52.4421,43.9050,-105.0000,-551.2502,-1426.2504
-1018.3521,-52.7470,44.6977,-78.7500,-332.5001,-1242.5004
-1018.6571,-51.7713,43.8440,-113.7500,971.2503,-218.7501
-1020.3036,-52.5640,41.4658,-78.7500,-691.2503,-1487.5006
-1018.6571,-55.1862,46.2222,-105.0000,131.2500,-875.0003
-1020.9133,-50.6737,40.4292,-87.5000,-376.2501,-1470.0004
-1018.5350,-53.2958,46.0393,-52.5000,-253.7501,-1286.2504
-1018.1082,-51.4054,44.2099,-87.5000,481.2502,-770.0003
-1019.3888,-52.7470,42.6244,-78.7500,-980.0004,-1531.2504
-1017.4375,-52.8689,44.7587,-78.7500,-166.2501,-1225.0004
-1017.8643,-53.3568,43.6611,-105.0000,245.0001,-901.2503
-1018.8400,-50.7956,41.4658,-87.5000,350.0001,-682.5003
-1018.6571,-51.7103,44.0879,-70.0000,-446.2502,-1321.2504
-1018.1693,-52.7470,44.7587,-113.7500,-420.0002,-1365.0004
-1019.3278,-53.2958,43.7221,-122.5000,367.5001,-700.0003
-1018.9010,-50.5517,42.7464,-78.7500,-245.0001,-1330.0004
-1018.0473,-52.6860,44.9416,-70.0000,175.0001,-735.0003
-1020.2425,-49.6370,40.2463,-70.0000,-122.5000,-1172.5004
-1019.1448,-53.6617,44.0270,-140.0001,148.7501,-1023.7503
-1019.0839,-51.3445,42.4415,-96.2500,-385.0001,-1417.5004
-1017.2545,-51.2835,43.4781,-96.2500,271.2501,-743.7503
-1019.6327,-49.6980,40.7341,-96.2500,52.5000,-962.5004
-1018.9010,-52.2591,43.5391,-87.5000,-166.2501,-1146.2504
-1018.2302,-52.1982,45.6124,-61.2500,-315.0001,-1216.2504
-1020.7304,-52.1372,42.1976,-113.7500,-78.7500,-1050.0003
-1019.3888,-50.9786,44.1489,-105.0000,-26.2500,-980.0004
-1018.7180,-51.0396,42.5025,-122.5000,-262.5001,-1286.2504
-1018.9010,-52.4421,44.5148,-70.0000,52.5000,-910.0003
-1018.9010,-49.6980,40.1243,-61.2500,87.5000,-805.0003
-1017.3155,-50.6127,41.7707,-87.5000,-8.7500,-1321.2504
-1018.9010,-50.3078,44.7587,-96.2500,-901.2503,-1767.5006
-1018.8400,-53.2348,43.6611,-105.0000,-1155.0003,-1925.0007
-1016.7058,-56.2228,49.1492,-113.7500,148.7501,-805.0003
-1019.5717,-50.6127,39.6365,-105.0000,1881.2508,595.0003
-1017.1936,-50.4907,44.9416,-87.5000,-673.7503,-1330.0004
-1019.7547,-50.1859,38.7828,-96.2500,-577.5002,-1592.5006
-1018.0473,-55.3081,44.2099,-52.5000,-988.7504,-1627.5006
-1017.9253,-54.2105,45.1246,-78.7500,1190.0004,-43.7500
-1020.8522,-46.4661,37.8071,-96.2500,-96.2500,-962.5004
-1018.7180,-53.9056,45.8563,-96.2500,-717.5003,-1697.5006
-1019.0839,-52.6250,44.3928,-140.0001,210.0001,-1041.2503
-1017.1326,-52.8689,46.3442,-70.0000,-271.2501,-1076.2503
-1019.8157,-49.6980,41.1609,-131.2500,630.0003,-455.0002
-1018.6571,-54.5154,44.6977,-43.7500,-1286.2504,-1942.5004
-1021.1571,-52.8080,43.9660,-122.5000,551.2502,-910.0003
-1021.4010,-51.4054,39.8194,-105.0000,630.0003,-323.7501
-1017.9863,-50.2468,44.4538,-122.5000,-253.7501,-1076.2503
-1017.5594,-52.4421,45.5514,-87.5000,516.2503,-463.7502
-1019.3888,-48.7224,41.3439,-105.0000,-1120.0004,-1872.5007
-1018.5350,-55.4301,45.7954,-96.2500,-1225.0004,-2222.5007
-1018.2911,-54.2105,46.1612,-166.2501,866.2503,-385.0001
-1020.1206,-49.6370,40.4902,-105.0000,490.0002,-647.5003
-1018.4742,-51.6494,43.5391,-78.7500,-568.7503,-1513.7506
-1018.4742,-51.5884,43.1123,-105.0000,166.2501,-822.5003
-1019.5107,-50.1249,40.9170,-96.2500,-455.0002,-1303.7504
-1018.5350,-53.4177,44.5148,-113.7500,-43.7500,-1163.7504
-1017.5594,-49.5761,42.5025,-78.7500,525.0002,-542.5002
-1019.8767,-52.1982,42.2586,-105.0000,-735.0003,-1575.0006
-1017.0106,-54.0885,45.2465,-87.5000,-192.5001,-1050.0003
-1018.4742,-51.2835,42.3805,-96.2500,498.7502,-691.2503
-1018.7789,-52.9299,42.6854,-43.7500,-236.2501,-1076.2503
-1016.4008,-51.3445,44.9416,-87.5000,-350.0001,-1242.5004
-1018.7180,-50.9786,42.8074,-78.7500,-525.0002,-1382.5004
-1017.9863,-53.6007,45.6124,-61.2500,-367.5001,-1251.2504
-1018.4742,-53.1129,44.4538,-96.2500,402.5001,-612.5003
-1019.5107,-51.1005,42.6854,-96.2500,-175.0001,-1102.5003
-1018.4742,-52.8689,44.1489,-61.2500,61.2500,-980.0004
-1018.7180,-50.3688,43.6001,-70.0000,-376.2501,-1286.2504
-1019.8767,-54.6373,44.3319,-96.2500,201.2501,-901.2503
-1019.5717,-50.6127,42.9903,-96.2500,-87.5000,-1120.0004
-1019.3278,-52.9909,43.2952,-52.5000,-122.5000,-1198.7503
-1018.9010,-50.0029,42.8684,-87.5000,-376.2501,-1295.0004
-1018.3521,-52.6860,44.5148,-105.0000,78.7500,-997.5003
-1019.1448,-52.6250,42.0756,-105.0000,0.0000,-892.5004
-1021.4621,-50.5517,41.6488,-105.0000,-752.5003,-1785.0007
-1016.5227,-56.2228,47.4418,-43.7500,-857.5003,-1645.0006
-1016.8886,-53.9056,46.6491,-105.0000,1890.0007,726.2503
-1022.0719,-47.6857,36.0997,-105.0000,271.2501,-1583.7504
-1017.8643,-55.6130,45.8563,-140.0001,-516.2503,-1741.2506
-1017.2545,-52.4421,45.7344,-105.0000,-708.7503,-1697.5006
-1014.0836,-53.8446,48.1126,-87.5000,481.2502,-621.2503
-1019.6327,-50.0029,42.0146,-105.0000,131.2500,-1006.2504
-1016.4617,-55.3691,47.8077,-78.7500,-420.0002,-1242.5004
-1019.5717,-50.0639,40.9170,-113.7500,1242.5004,-17.5000
-1018.5350,-49.2102,43.9660,-70.0000,-805.0003,-1496.2504
-1020.5474,-49.4541,39.9414,-131.2500,-393.7502,-1286.2504
-1018.9619,-53.2958,44.8807,-70.0000,-691.2503,-1505.0004
-1017.9253,-54.5764,44.8197,-87.5000,446.2502,-595.0003
-1019.6937,-50.0639,41.7098,-105.0000,446.2502,-490.0002
-1018.7180,-50.8566,42.8074,-61.2500,-218.7501,-1172.5004
-1017.7424,-51.3445,42.8684,-70.0000,-577.5002,-1513.7506
-1018.4742,-55.3691,45.5514,-35.0000,-892.5004,-1802.5006
-1019.5107,-54.0885,42.9293,-122.5000,1032.5004,-148.7501
-1018.5350,-52.7470,43.0513,-122.5000,-26.2500,-962.5004
-1019.6327,-51.0396,42.3805,-96.2500,157.5001,-883.7503
-1017.7424,-53.0519,42.9903,-113.7500,-1128.7503,-2100.0007
-1016.4008,-54.6373,47.6857,-70.0000,-638.7503,-1478.7504
-1022.2548,-49.4541,40.6121,-87.5000,1321.2504,271.2501
-1019.2058,-52.3811,42.7464,-78.7500,-297.5001,-1312.5003
-1020.6083,-51.7103,42.6854,-96.2500,-140.0001,-1260.0004
-1018.1693,-52.0152,43.2342,-52.5000,-796.2503,-1680.0006
-1017.8033,-51.5884,45.9783,-70.0000,288.7501,-953.7504
-1019.9376,-54.2715,44.6368,-61.2500,-647.5003,-1330.0004
-1019.0230,-50.7347,41.9537,-96.2500,1435.0004,271.2501
-1019.1448,-49.5761,39.5145,-122.5000,-236.2501,-1225.0004
-1018.0473,-52.5031,45.8563,-87.5000,-420.0002,-1268.7504
-1018.8400,-52.8080,42.3195,-96.2500,87.5000,-1120.0004
-1018.2302,-53.7836,45.5514,-96.2500,-490.0002,-1242.5004
-1018.5961,-50.8566,43.1733,-105.0000,691.2503,-358.7501
-1017.7424,-50.6737,41.8927,-52.5000,-52.5000,-918.7503
-1018.1693,-51.9542,43.2342,-70.0000,-472.5002,-1496.2504
-1018.7789,-52.6860,42.6244,-78.7500,-577.5002,-1627.5006
-1016.6447,-56.3448,47.8077,-52.5000,-288.7501,-857.5003
-1020.4865,-47.8077,37.1363,-105.0000,1653.7506,87.5000
-1020.6694,-51.4664,43.9660,-87.5000,-1041.2503,-1872.5007
-1020.5474,-50.7956,41.2219,-113.7500,-577.5002,-1435.0004
-1017.6205,-52.8080,45.6734,-78.7500,271.2501,-770.0003
-1018.7789,-49.2712,40.7341,-131.2500,647.5003,-490.0002
-1018.5350,-51.1005,42.9293,-35.0000,-901.2503,-1531.2504
-1020.3036,-50.7956,42.5025,-70.0000,271.2501,-997.5003
-1019.6937,-52.9909,42.6244,-35.0000,-595.0003,-1321.2504
-1018.2911,-50.6127,44.5148,-78.7500,-341.2501,-1172.5004
-1018.4132,-54.3324,45.5514,-131.2500,-1015.0003,-2292.5009
-1016.4008,-54.7593,49.7590,-105.0000,2196.2509,1102.5003
-1023.2305,-45.1856,32.6848,-87.5000,148.7501,-1023.7503
-1016.5838,-55.9179,47.1369,-96.2500,-1338.7504,-2047.5006
-1020.4865,-53.4177,42.4415,-96.2500,306.2501,-1076.2503
-1016.4008,-52.0152,44.0879,-96.2500,131.2500,-857.5003
-1019.6327,-51.1615,42.5635,-105.0000,-131.2500,-1207.5003
-1018.3521,-50.9176,43.6001,-87.5000,-621.2503,-1478.7504
-1019.5717,-52.2591,43.4172,-96.2500,-612.5003,-1443.7506
-1017.6813,-53.8446,44.5148,-70.0000,411.2502,-840.0003
-1018.3521,-50.4298,41.8927,-70.0000,26.2500,-980.0004
-1018.3521,-51.3445,44.0879,-70.0000,-542.5002,-1190.0004
-1018.8400,-52.2591,44.6977,-122.5000,-131.2500,-1181.2503
-1018.9010,-53.2348,44.6368,-61.2500,393.7502,-595.0003
-1018.5350,-51.7103,41.4658,-70.0000,131.2500,-1050.0003
-1018.0473,-52.5031,45.3685,-35.0000,148.7501,-953.7504
-1019.7547,-50.3688,41.8927,-70.0000,-245.0001,-1093.7503
-1019.2669,-53.4177,44.3319,-87.5000,-201.2501,-1330.0004
-1018.6571,-49.7590,43.0513,-43.7500,411.2502,-787.5003
-1018.8400,-51.7103,42.1976,-43.7500,-437.5002,-1216.2504
-1017.6813,-51.6494,45.0026,-87.5000,306.2501,-595.0003
-1019.7547,-51.6494,41.8927,-113.7500,-262.5001,-1198.7503
-1017.1936,-52.6250,44.2099,-52.5000,-26.2500,-1111.2503
-1019.0230,-51.2835,43.0513,-78.7500,-420.0002,-1172.5004
-1017.8643,-51.7103,42.9903,-113.7500,367.5001,-813.7503
-1019.2058,-49.3931,41.3439,-78.7500,-385.0001,-1470.0004
-1019.7547,-51.6494,43.7221,-87.5000,-78.7500,-1111.2503
-1018.0473,-51.5884,41.2219,-122.5000,87.5000,-883.7503
-1018.1693,-53.3568,42.9293,-96.2500,-218.7501,-1242.5004
-1017.8033,-50.9176,44.0879,-87.5000,-8.7500,-953.7504
-1019.6937,-51.6494,42.1976,-131.2500,-183.7501,-1111.2503
-1016.7667,-52.4421,45.0636,-61.2500,-192.5001,-1137.5004
-1018.9010,-50.6737,43.7221,-78.7500,96.2500,-875.0003
-1019.3888,-51.1005,44.1489,-87.5000,-385.0001,-1277.5004
-1019.3278,-51.5884,41.4049,-105.0000,428.7502,-673.7503
-1019.6327,-52.6250,42.9293,-78.7500,-831.2503,-1750.0006
-1019.9376,-53.6007,42.5025,-87.5000,-43.7500,-892.5004
-1017.9253,-50.2468,43.7830,-87.5000,498.7502,-673.7503
-1021.5231,-51.8323,41.8317,-61.2500,-586.2503,-1417.5004
-1019.6937,-51.8933,43.3562,-105.0000,157.5001,-910.0003
-1018.1082,-51.8323,44.0270,-96.2500,-402.5001,-1303.7504
-1017.0716,-50.7347,43.2342,-105.0000,341.2501,-603.7502
-1017.9253,-53.4787,43.2342,-78.7500,-253.7501,-1268.7504
-1019.2669,-52.1982,43.6001,-61.2500,-157.5001,-1128.7503
-1018.2302,-50.4298,44.1489,-122.5000,175.0001,-1006.2504
